nationalGridBmUnit,elexonBmUnit,eic,fuelType,leadPartyName,bmUnitType,fpnFlag,bmUnitName,leadPartyId,demandCapacity,generationCapacity,productionOrConsumptionFlag,transmissionLossFactor,workingDayCreditAssessmentImportCapability,nonWorkingDayCreditAssessmentImportCapability,workingDayCreditAssessmentExportCapability,nonWorkingDayCreditAssessmentExportCapability,creditQualifyingStatus,demandInProductionFlag,gspGroupId,gspGroupName,interconnectorId,
ILG-RWES1,I_ILG-RWES1,,,RWE Supply and Trading GmbH,I,TRUE,RWEST Eleclink Import,RWE,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-SEFE1,I_ILG-SEFE1,,,SEFE Marketing & Trading LTD,I,TRUE,EL1-FR-GB,GAZPROM,0,1050,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-SETL1,I_ILG-SETL1,,,Shell Energy Europe Limited,I,TRUE,I_ILG-SETL1,SHELL2,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-STGS1,I_ILG-STGS1,,,STG Switzerland GmbH,I,TRUE,STG CH ElecLink BE-GB,STG8T4R,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-TGPL1,I_ILG-TGPL1,,,TotalEnergies Gas & Power Ltd,I,TRUE,ELECLINK (Flow into UK),TFEGP,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-TRFD1,I_ILG-TRFD1,,,Trafigura Denmark ApS,I,TRUE,ELEK_IM,TRAFDK23,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-TRFG1,I_ILG-TRFG1,,,Trafigura Trading Sarl,I,TRUE,ELEK_IM,TRAF,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-TRLS1,I_ILG-TRLS1,,,Engelhart CTP Renewables GmbH,I,TRUE,Flow INTO UK,GREENPWR,0,1050,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-VOLT1,I_ILG-VOLT1,,,Volta Energy DAC,I,TRUE,ELECLINK INTO UK,VOLTADAC,0,250,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-VSAL1,I_ILG-VSAL1,,,VITOL SA,I,TRUE,I_ILG-VSAL1,VITOLSA,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-VTFS1,I_ILG-VTFS1,,,Vattenfall Energy Trading,I,TRUE,VET_ELECLINK_G,VTS,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILG-XNON1,I_ILG-XNON1,,,XENON CAPITAL MARKETS LTD,I,TRUE,XENON-ELINK-P,XENON,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK,
ILMEB-1,E_ILMEB-1,,,Tesla Motors Limited,E,TRUE,Ilmer Lane BESS,TESLA,-49.5,49.5,P,0.0049362,-19.8,-19.8,19.8,19.8,TRUE,FALSE,_A,Eastern GSP Group,,
IMD-AXPO1,I_IMD-AXPO1,,,Axpo Solutions AG,I,TRUE,Axpo/Moyle Export,EGL,-500,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-BGSE1,I_IMD-BGSE1,,,Bord Gais Energy Limited,I,TRUE,IMD-BGSE1,BGELIMIT,-2000,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-BRKF1,I_IMD-BRKF1,,,Orsted Renewable Supply 2 Ltd,I,TRUE,Brookfield E,BROOKFLD,-450,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-DSKC1,I_IMD-DSKC1,,,Danske Commodities A/S,I,TRUE,DANSKEDE-MOYLE,DANSKE,-200,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-ELTR1,I_IMD-ELTR1,,,ElectroRoute Energy Trading,I,TRUE,EETL Moyle Exports BMU,ELECTRO,-1000,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-ENGI1,I_IMD-ENGI1,,,Energi Danmark A/S,I,TRUE,Moyle_uk_export,ENERGIDK,-500,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-ERVA1,I_IMD-ERVA1,,,Erova Energy Limited,I,TRUE,EROVA_D_MOYLE,EROVAIRL,-2000,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-ESBE1,I_IMD-ESBE1,,,ESB Independent Energy (NI),I,TRUE,ESBIE_EW,ESBIENI,-180,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-ESBI1,I_IMD-ESBI1,,,ESBIG Trading Ltd,I,TRUE,ESBIGT-D-MOYLE,ESBIGT,-500,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-INCM1,I_IMD-INCM1,,,IN COMMODITIES A/S,I,TRUE,MOYLEINCOMASC,INCOMAS,-75,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-LTFD1,I_IMD-LTFD1,,,LIGHTFIELD LTD,I,TRUE,LIGHTFLD_MOYLE_FROM_UK,LIGHTFLD,-500,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-NIRE1,I_IMD-NIRE1,,,Northern Ireland Electricity,I,TRUE,PPB_IMD,NIEPPB,0,0,C,-0.0070039,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-NSEN1,I_IMD-NSEN1,,,Centrica Energy Trading A/S,I,TRUE,IMDNEASDEM,NEAS,-500,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-RWES1,I_IMD-RWES1,,,RWE Supply and Trading GmbH,I,TRUE,RWEST Moyle Export,RWE,-450,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-SEEL1,I_IMD-SEEL1,,,Shell Energy Europe Limited,I,TRUE,SEEL Moyle Export,SHELL2,-500,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-SPEM1,I_IMD-SPEM1,,,SP Energy Management Ltd,I,TRUE,IMD-SPEM1,SPOWER02,-80,0,C,-0.0070039,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-STAT1,I_IMD-STAT1,,,Statkraft Markets Gmbh,I,TRUE,STATKRAFT MOYLE EXPORT,STATKRA1,-1000,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMD-VESL1,I_IMD-VESL1,,,VIRIDIAN ENERGY SUPPLY LTD,I,TRUE,VIRIMP,VESL,-20,0,C,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-AXPO1,I_IMG-AXPO1,,,Axpo Solutions AG,I,TRUE,Axpo/Moyle Import,EGL,0,500,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-BGSE1,I_IMG-BGSE1,,,Bord Gais Energy Limited,I,TRUE,IMG-BGSE1,BGELIMIT,0,2000,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-BRKF1,I_IMG-BRKF1,,,Orsted Renewable Supply 2 Ltd,I,TRUE,Brookfield E,BROOKFLD,0,295,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-DSKC1,I_IMG-DSKC1,,,Danske Commodities A/S,I,TRUE,DANSKEGE-MOYLE,DANSKE,0,200,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-ELTR1,I_IMG-ELTR1,,,ElectroRoute Energy Trading,I,TRUE,EETL Moyle Imports BMU,ELECTRO,0,1000,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-ENGI1,I_IMG-ENGI1,,,Energi Danmark A/S,I,TRUE,Moyle_uk_import,ENERGIDK,0,500,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-ERVA1,I_IMG-ERVA1,,,Erova Energy Limited,I,TRUE,EROVA_G_MOYLE,EROVAIRL,0,2000,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-ESBE1,I_IMG-ESBE1,,,ESB Independent Energy (NI),I,TRUE,ESBIE_WE,ESBIENI,0,80,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-ESBI1,I_IMG-ESBI1,,,ESBIG Trading Ltd,I,TRUE,ESBIGT-G-MOYLE,ESBIGT,0,500,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-INCM1,I_IMG-INCM1,,,IN COMMODITIES A/S,I,TRUE,MOYLEINCOMASP,INCOMAS,0,75,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-LTFD1,I_IMG-LTFD1,,,LIGHTFIELD LTD,I,TRUE,LIGHTFLD_MOYLE_INTO_UK,LIGHTFLD,0,500,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-NIRE1,I_IMG-NIRE1,,,Northern Ireland Electricity,I,TRUE,PPB_IMG,NIEPPB,0,0,P,-0.0070039,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-NSEN1,I_IMG-NSEN1,,,Centrica Energy Trading A/S,I,TRUE,IMGNEASGEN,NEAS,0,500,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-RWES1,I_IMG-RWES1,,,RWE Supply and Trading GmbH,I,TRUE,RWEST Moyle Import,RWE,0,295,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-SEEL1,I_IMG-SEEL1,,,Shell Energy Europe Limited,I,TRUE,SEEL Moyle Import,SHELL2,0,500,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-SPEM1,I_IMG-SPEM1,,,SP Energy Management Ltd,I,TRUE,IMG-SPEM1,SPOWER02,0,500,P,-0.0070039,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-STAT1,I_IMG-STAT1,,,Statkraft Markets Gmbh,I,TRUE,STATKRAFT MOYLE IMPORT,STATKRA1,0,1000,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
IMG-VESL1,I_IMG-VESL1,,,VIRIDIAN ENERGY SUPPLY LTD,I,TRUE,VIREXP,VESL,0,0,P,-0.0122086,0,0,0,0,FALSE,FALSE,,,MOYLE,
INAW-1,,48W000000INAW-10,NPSHYD,,,,,,,,,,,,,,FALSE,FALSE,,,,
IND-ALIP1,I_IND-ALIP1,,,Energetick ApS,I,TRUE,Flow from UK,ALPSNRG,-100,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-ALPE1,I_IND-ALPE1,,,Alpha Energy ApS,I,TRUE,Nemolink Demand,ALPHAENE,-500,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-ARON1,I_IND-ARON1,,,J.Aron & Company,I,TRUE,NEMO JAron GB - BE Flow,JARON,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-AROS1,I_IND-AROS1,,,Arosource ApS,I,TRUE,AROS Flow FROM UK,AROSOURC,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-ATLS1,I_IND-ATLS1,,,Atlas Energy DAC,I,TRUE,Atlas GB-BE,AED75443,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-AXPO1,I_IND-AXPO1,,,Axpo Solutions AG,I,TRUE,I_IND-AXPO1,EGL,-200,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-BDEN1,I_IND-BDEN1,,,BD Energy A/S,I,TRUE,BDE FROM UK,BDENERGY,-720,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-BKWE1,I_IND-BKWE1,,,BKW Energie AG,I,TRUE,Nemo Link BKW Flow GB-BE,BKW,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-BPGM1,I_IND-BPGM1,,,BP Gas Marketing Limited,I,TRUE,I_IND-BPGM1,BPGAS,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CACM1,I_IND-CACM1,,,C A Commodities A/S,I,TRUE,NEMOLINK Flow out of UK,CACOMAS,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CBST1,I_IND-CBST1,,,Cobblestone Energy,I,TRUE,Cobblestone Energy Ltd,CBBLESTN,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CENT1,I_IND-CENT1,,,Centrica Energy Limited,I,TRUE,CENTRICA NEMOLINK,ACCORD,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CETA1,I_IND-CETA1,,,Cross Options International IV,I,TRUE,CETAM Demand,CETAM,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CEZC1,I_IND-CEZC1,,,CEZ A.S,I,TRUE,NEMO Export,45274649,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CFPE1,I_IND-CFPE1,,,CFP Commodities Limited,I,TRUE,CFPE1 FROM UK,CFPC1,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CNGS1,I_IND-CNGS1,,,Cenergise Limited,I,TRUE,CNGS_D_NEMO,CEGISE,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-COMM1,I_IND-COMM1,,,COMCOM Trading d.o.o,I,TRUE,I_IND-COMM1,COMCOM,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CONS1,I_IND-CONS1,,,Constellation Generation LTD,I,TRUE,Constellation NemoLink Cons,EXGENLIM,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-CONV1,I_IND-CONV1,,,Convex Energy GmbH,I,TRUE,IND-CONV1,GEAG,-500,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-COPN1,I_IND-COPN1,,,Copenhagen Energy Trading A/S,I,TRUE,CET_NEMO,CET1234,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-DARE1,I_IND-DARE1,,,Dare Power Ltd,I,TRUE,I_IND-DARE1,DARE,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-DMCC1,I_IND-DMCC1,,,Cobblestone Energy DMCC,I,TRUE,Cobblestone Energy DMCC,OLDKENT,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-DSKC1,I_IND-DSKC1,,,Danske Commodities A/S,I,TRUE,DC-NEMOLINK-C,DANSKE,-1020,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-DUFE1,I_IND-DUFE1,,,DXT Commodities SA,I,TRUE,DXT UK-BE,DUFENERG,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-DVAL1,I_IND-DVAL1,,,DVALIN ApS,I,TRUE,I_IND-DVAL1,DVALIN,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-EDFT1,I_IND-EDFT1,,,EDF TRADING LIMITED,I,TRUE,EDFT Nemo Demand,EDFT,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-EDMK1,I_IND-EDMK1,,,Energi Danmark A/S,I,TRUE,Energidk_D,ENERGIDK,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-ELEE1,I_IND-ELEE1,,,Electrabel SA,I,TRUE,IND-ELEE1,ELECBEL,-1400,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-ELTR1,I_IND-ELTR1,,,ElectroRoute Energy Trading,I,TRUE,EETL NEMO GBBENL BMU,ELECTRO,-1020,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-ENET1,I_IND-ENET1,,,Eneco Energy Trade,I,TRUE,I_IND-ENET1,ENECOUK,-500,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-ENTC1,I_IND-ENTC1,,,Energetech Europe BV,I,TRUE,ENTC1 from UK,ENERGETE,-500,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-EPCO1,I_IND-EPCO1,,,EP COMMODITIES A.S,I,TRUE,EPCAS NEMOLINK DEM,EPCAS,-300,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-EWII1,I_IND-EWII1,,,EWII Energi A/S,I,TRUE,EWII-UK-TO-BE,EWII6000,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-EZCO1,I_IND-EZCO1,,,ENZEE Commodities A/S,I,TRUE,Flow from UK,ENZEE,-1012,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-FLEX1,I_IND-FLEX1,,,CFP FlexPower GmbH,I,TRUE,Flow from UK,FLXPWR,-1400,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-GASE1,I_IND-GASE1,,,ENGIE GLOBAL MARKETS,I,TRUE,Nemo Link EGM flow GB-BE,GASELYS,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-GAZP1,I_IND-GAZP1,,,SEFE Marketing & Trading LTD,I,TRUE,GAZPROMD1,GAZPROM,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-GENI1,I_IND-GENI1,,,"GEN-I, d.o.o.",I,TRUE,From UK,GENI,-1012,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-GLEN1,I_IND-GLEN1,,,Glencore Energy UK Ltd,I,TRUE,Flow from UK,GENUK,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-GRMC1,I_IND-GRMC1,,,GRM Commodities A/S,I,TRUE,Flows out of  the UK,GRMC,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-HART1,I_IND-HART1,,,HAPPGCO,I,TRUE,Flow from  UK,HEPGCO,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-HELI1,I_IND-HELI1,,,Helios Power Trading A/S,I,TRUE,HELIOS NEMOLINK DEM,HELIOS,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-IDCE1,I_IND-IDCE1,,,DC Energy Trading V.O.F.,I,TRUE,Nemo DC-D,DC,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-INCM1,I_IND-INCM1,,,IN COMMODITIES A/S,I,TRUE,NEMOINCOMASC,INCOMAS,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-KCST1,I_IND-KCST1,,,KOCH SUPPLY & TRADING SARL,I,TRUE,KSARL_NEMOLINK_FROM UK,KSARL,-1020,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-LMUS1,I_IND-LMUS1,,,Luminus SA,I,TRUE,Flow from UK to Belgium,LUMINUS1,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-MCRA1,I_IND-MCRA1,,,Mercuria Energy Trading SA,I,TRUE,Mercuria flow from UK,METSA,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-MFTE1,I_IND-MFTE1,,,MFT Energy A/S,I,TRUE,MFT demand,MFTE,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-NDPL1,I_IND-NDPL1,,,European Market Coupling,I,TRUE,NDPLNEMOLINKC,NORDPOOL,-1026.1,0,C,0.0140482,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-NEAS1,I_IND-NEAS1,,,Centrica Energy Trading A/S,I,TRUE,INNEASDEM,NEAS,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-NEHO1,I_IND-NEHO1,,,Nordic Energy House ApS,I,TRUE,NEMO NEH-D,NEH,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-NEMO1,I_IND-NEMO1,,,Nemo Link Limited,I,TRUE,NEMO Dem (GB to BE flow),NEMO1,-1046,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-NITR1,I_IND-NITR1,,,Nitor Energy A/S,I,TRUE,Belgium FROM UK,NIREX,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-NORL1,I_IND-NORL1,,,Norlys Energy Trading A/S,I,TRUE,NORLYS_NEL_C,NORLYS,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-NTPL1,I_IND-NTPL1,,,Northpool BV,I,TRUE,I_IND-NTPL1,NORTHPL,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-OMPX1,I_IND-OMPX1,,,Ompex AG,I,TRUE,OMPEX_NEMOLINK_GB-BE,OMPEX,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-OPMX1,I_IND-OPMX1,,,Optimax Energy GmbH,I,TRUE,I_IND-OPMX1,OPTIMAX,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-OUTL1,I_IND-OUTL1,,,Outlook Energy Ltd,I,TRUE,I_IND-OUTL1,OUTLOOK,-2000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-PETC1,I_IND-PETC1,,,PETROCHINA INTL LONDON CO. LTD,I,TRUE,PCIL UK TO BE NEMOLINK,PETCHINA,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-PWMR1,I_IND-PWMR1,,,PowerMart ApS,I,TRUE,NEMO EXPORT,POMA,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-QUEN1,I_IND-QUEN1,,,QUENT ApS,I,TRUE,Flow FROM UK,QUENT,-50,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-RESP1,I_IND-RESP1,,,RESPECT ENERGY S.A.,I,TRUE,RESA-NEMO-FU,RESA,-700,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-RISQ1,I_IND-RISQ1,,,Risq Energy Limited,I,TRUE,RISQ from the UK,RISQ,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-RWES1,I_IND-RWES1,,,RWE Supply and Trading GmbH,I,TRUE,RWEST Nemo Link Export,RWE,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-SETL1,I_IND-SETL1,,,Shell Energy Europe Limited,I,TRUE,I_IND-SETL1,SHELL2,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-SSEG1,I_IND-SSEG1,,,SSE Energy Supply Limited,I,TRUE,SSE EUI-NEMOLINK GBB,SSE,0,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-STAT1,I_IND-STAT1,,,Statkraft Markets Gmbh,I,TRUE,NEMO Export,STATKRA1,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-STGS1,I_IND-STGS1,,,STG Switzerland GmbH,I,TRUE,STG CH NEMO GB-BE,STG8T4R,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-TGPL1,I_IND-TGPL1,,,TotalEnergies Gas & Power Ltd,I,TRUE,NEMO Dem (GB to BE flow),TFEGP,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-TRFD1,I_IND-TRFD1,,,Trafigura Denmark ApS,I,TRUE,NEMO_EX,TRAFDK23,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-TRFG1,I_IND-TRFG1,,,Trafigura Trading Sarl,I,TRUE,NEMO_EX,TRAF,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-TRLS1,I_IND-TRLS1,,,Engelhart CTP Renewables GmbH,I,TRUE,NEMO_TRL_C,GREENPWR,-500,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-VOLT1,I_IND-VOLT1,,,Volta Energy DAC,I,TRUE,NEMO FROM UK,VOLTADAC,-250,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-VSAL1,I_IND-VSAL1,,,VITOL SA,I,TRUE,I_IND-VSAL1,VITOLSA,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-VTET1,I_IND-VTET1,,,Vattenfall Energy Trading,I,TRUE,VET-NEMOLINK_D,VTS,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
IND-XNON1,I_IND-XNON1,,,XENON CAPITAL MARKETS LTD,I,TRUE,XENON-ING-C,XENON,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
INDQ-1,T_INDQ-1,48W000000INDQ-19,OCGT,Indian Queens Power Ltd,T,TRUE,Gas Turbine,AESIQPL,-5,140.08,P,0.0153524,-2,-2,56.032,56.032,TRUE,FALSE,,,,
ING-ALIP1,I_ING-ALIP1,,,Energetick ApS,I,TRUE,Flow into UK,ALPSNRG,0,100,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-ALPE1,I_ING-ALPE1,,,Alpha Energy ApS,I,TRUE,Nemolink Generation,ALPHAENE,0,500,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-ARON1,I_ING-ARON1,,,J.Aron & Company,I,TRUE,NEMO JAron BE - GB Flow,JARON,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-AROS1,I_ING-AROS1,,,Arosource ApS,I,TRUE,AROS Flow INTO UK,AROSOURC,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-ATLS1,I_ING-ATLS1,,,Atlas Energy DAC,I,TRUE,Atlas BE-GB,AED75443,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-AXPO1,I_ING-AXPO1,,,Axpo Solutions AG,I,TRUE,I_ING-AXPO1,EGL,0,200,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-BDEN1,I_ING-BDEN1,,,BD Energy A/S,I,TRUE,BDE INTO UK,BDENERGY,0,720,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-BKWE1,I_ING-BKWE1,,,BKW Energie AG,I,TRUE,Nemo Link BKW Flow BE-GB,BKW,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
ING-BPGM1,I_ING-BPGM1,,,BP Gas Marketing Limited,I,TRUE,I_ING-BPGM1,BPGAS,0,1000,P,0.0084878,0,0,0,0,FALSE,FALSE,,,NEMOLINK,
