nationalGridBmUnit,elexonBmUnit,eic,fuelType,leadPartyName,bmUnitType,fpnFlag,bmUnitName,leadPartyId,demandCapacity,generationCapacity,productionOrConsumptionFlag,transmissionLossFactor,workingDayCreditAssessmentImportCapability,nonWorkingDayCreditAssessmentImportCapability,workingDayCreditAssessmentExportCapability,nonWorkingDayCreditAssessmentExportCapability,creditQualifyingStatus,demandInProductionFlag,gspGroupId,gspGroupName,interconnectorId
IFD-ENKI1,I_IFD-ENKI1,,,ENKI TRADING S.R.O.,I,true,NANOTRAD Den,NANOTRD,-500.000,0.000,C,0.0157520,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-ENSC1,I_IFD-ENSC1,,,EnSCo Energy Services Company,I,true,Flow from UK,ENSCOAG,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-ENSP1,I_IFD-ENSP1,,,enspired GmbH,I,true,IF-ENSP-TO-UK,ENSPIRED,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-ENTC1,I_IFD-ENTC1,,,Energetech Europe BV,I,true,ENTC1 from UK,ENERGETE,-500.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-ENVM1,I_IFD-ENVM1,,,Energya VM Gestion De Energia,I,true,ENERVMDEM,ENERVM,-2000.000,0.000,C,0.0221547,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-EOET1,I_IFD-EOET1,,,Uniper Global Commodities SE,I,true,IFD-EOET1,EONETRAD,-510.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-EPCO1,I_IFD-EPCO1,,,EP COMMODITIES A.S,I,true,EPCAS_FRANCE_DEM,EPCAS,-300.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-ERVA1,I_IFD-ERVA1,,,Erova Energy Limited,I,true,EROVA_D_IFA,EROVAIRL,-500.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-EWII1,I_IFD-EWII1,,,EWII Energi A/S,I,true,EWII-UK-TO-IFA1,EWII6000,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-EXXO1,I_IFD-EXXO1,,,EXXONMOBIL GAS MARKETING,I,true,From UK,EM123,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-EZCO1,I_IFD-EZCO1,,,ENZEE Commodities A/S,I,true,Flow from UK,ENZEE,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-EZPD1,I_IFD-EZPD1,,,Ezpada AG,I,true,Ezpada from UK,11XEZPAG,-500.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-FLEX1,I_IFD-FLEX1,,,CFP FlexPower GmbH,I,true,I_IFD-FLEX1,FLXPWR,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-FPCD1,I_IFD-FPCD1,,,Freepoint Commodities Europe,I,true,IFD-FPCD1,FREEPNT,-150.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-GASE1,I_IFD-GASE1,,,ENGIE GLOBAL MARKETS,I,true,IFA_C,GASELYS,-500.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-GAZP1,I_IFD-GAZP1,,,SEFE Marketing & Trading LTD,I,true,GAZPROMD,GAZPROM,-4000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-GDFE1,I_IFD-GDFE1,,,ENGIE Power Limited,I,true,GDFE,RWETDL,-100.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-GENI1,I_IFD-GENI1,,,"GEN-I, d.o.o.",I,true,From UK,GENI,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-GLEN1,I_IFD-GLEN1,,,Glencore Energy UK Ltd,I,true,Flow from UK,GENUK,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-GRMC,I_IFD-GRMC1,,,A/S Global Risk Management Ltd,I,true,Flows out of  the UK,GRMC,-1000.000,0.000,C,0.0084878,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-GRMT1,I_IFD-GRMT1,,,A/S Global Risk Management Ltd,I,true,GRM,GLOBAL,-500.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-HART1,I_IFD-HART1,,,HAPPGCO,I,true,Flow from UK,HEPGCO,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-HELI1,I_IFD-HELI1,,,Helios Power Trading A/S,I,true,HELIOS FRANCE DEM,HELIOS,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-IBES1,I_IFD-IBES1,,,Iberdrola Energia Espana S.AU.,I,true,IFD_FRANCE_DEM,IBEGENES,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-IDCT1,I_IFD-IDCT1,,,Inductive Energy A/S,I,true,Induct_UKIFA1,INDUCTIV,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-INCM1,I_IFD-INCM1,,,IN COMMODITIES A/S,I,true,IFAINCOMASC,INCOMAS,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-KCST1,I_IFD-KCST1,,,KOCH SUPPLY & TRADING SARL,I,true,IFA_DEM,KSARL,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-LTFD1,I_IFD-LTFD1,,,LIGHTFIELD LTD,I,true,LIGHTFLD_IFA_FROM_UK,LIGHTFLD,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-MCRA1,I_IFD-MCRA1,,,Mercuria Energy Trading SA,I,true,IFDMCRA1,METSA,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-MFTE1,I_IFD-MFTE1,,,MFT Energy A/S,I,true,MFT_EXP,MFTE,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-MQBN1,I_IFD-MQBN1,,,Macquarie Bank Limited,I,true,Macquarie Bank IFA,MBLLO,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-NEAS1,I_IFD-NEAS1,,,Centrica Energy Trading A/S,I,true,IFANEASDEM,NEAS,-4000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-NEHO1,I_IFD-NEHO1,,,Nordic Energy House ApS,I,true,IFA NEH-D,NEH,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-NITR1,I_IFD-NITR1,,,Nitor Energy A/S,I,true,IFA FROM UK,NIREX,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-NORL1,I_IFD-NORL1,,,Norlys Energy Trading A/S,I,true,NORLYS_IFA_C,NORLYS,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-NSDQ1,I_IFD-NSDQ1,,,European Market Coupling,I,true,NOMX_IFD,NORDPOOL,-2418.900,0.000,C,0.0140482,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-NTPL1,I_IFD-NTPL1,,,Northpool BV,I,true,I_IFD-NTPL1,NORTHPL,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-NVAL1,I_IFD-NVAL1,,,Nvalue AG,I,true,NVALUE EXPORT1,NVALUE,-500.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-OMPX1,I_IFD-OMPX1,,,Ompex AG,I,true,OMPEX_IFA_GB-FR,OMPEX,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-OPMX1,I_IFD-OPMX1,,,Optimax Energy GmbH,I,true,I_IFD-OPMX1,OPTIMAX,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-OUTL1,I_IFD-OUTL1,,,Outlook Energy Ltd,I,true,I_IFD-OUTL1,OUTLOOK,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-PEAK1,I_IFD-PEAK1,,,Peak Gen Top Co Limited,I,true,PGIFA Demand,PEAKGEN,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-PETC1,I_IFD-PETC1,,,PETROCHINA INTL LONDON CO. LTD,I,true,PCIL UK TO FR IFA,PETCHINA,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-PLAN1,I_IFD-PLAN1,,,BCM Energy,I,true,I_IFD-PLAN1,BCMENERG,-400.000,0.000,C,0.0097117,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-PTRS1,I_IFD-PTRS1,,,PetroChina International,I,true,PETRIN-IFDD,PETRIN,-2000.000,0.000,C,0.0231229,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-PWMR1,I_IFD-PWMR1,,,PowerMart ApS,I,true,IFA EXPORT,POMA,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-QTPT1,I_IFD-QTPT1,,,Quantum Power Trading,I,true,QPT FROM UK,QPT,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-QUAR1,I_IFD-QUAR1,,,Quark Energy Trading Limited,I,true,IFA1 DEMAND,QUARKET,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-QUEN1,I_IFD-QUEN1,,,QUENT ApS,I,true,Flow FROM UK,QUENT,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-RESP1,I_IFD-RESP1,,,RESPECT ENERGY S.A.,I,true,RESA-IFA-FU,RESA,-700.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-RISQ1,I_IFD-RISQ1,,,Risq Energy Limited,I,true,RISQ from the UK,RISQ,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-RWES1,I_IFD-RWES1,,,RWE Supply and Trading GmbH,I,true,RWEST IFA Export,RWE,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-SETL1,I_IFD-SETL1,,,Shell Energy Europe Limited,I,true,CONSUMPTION BMU,SHELL2,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-SIRI1,I_IFD-SIRI1,,,Sirius Energy SA,I,true,I_IFD-SIRI1,SIRIUSEN,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-SPEM1,I_IFD-SPEM1,,,SP Energy Management Ltd,I,true,IFD-SPEM1,SPOWER02,-2000.000,0.000,C,0.0140482,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-SSEG1,I_IFD-SSEG1,,,SSE Energy Supply Limited,I,true,SSE EUI-FRANCE GBF,SSE,0.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-STAT1,I_IFD-STAT1,,,Statkraft Markets Gmbh,I,true,STATKRAFT_UK_FRANCE EXPORT,STATKRA1,-400.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-STGS1,I_IFD-STGS1,,,STG Switzerland GmbH,I,true,STG CH IFA GB-FR,STG8T4R,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-TFEE1,I_IFD-TFEE1,,,TotalEnergies Gas & Power Ltd,I,true,D-TFEE,TFEGP,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-TRFD1,I_IFD-TRFD1,,,Trafigura Denmark ApS,I,true,IFA1_EX,TRAFDK23,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-TRFG1,I_IFD-TRFG1,,,Trafigura Trading Sarl,I,true,IFA1_EX,TRAF,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-TRGY1,I_IFD-TRGY1,,,Tradergy S. L.,I,true,Flow from UK,TRADERGY,-1400.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-TRLS1,I_IFD-TRLS1,,,Engelhart CTP Renewables GmbH,I,true,IFA_TRL_C,GREENPWR,-4000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-VOLT1,I_IFD-VOLT1,,,Volta Energy DAC,I,true,IFA FROM UK,VOLTADAC,-500.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-VSAL1,I_IFD-VSAL1,,,VITOL SA,I,true,FPNC,VITOLSA,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-VTFS1,I_IFD-VTFS1,,,Vattenfall Energy Trading,I,true,IFD-VTFS1,VTS,-1000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFD-XNON1,I_IFD-XNON1,,,XENON CAPITAL MARKETS LTD,I,true,XENON-IFA-C,XENON,-2000.000,0.000,C,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ACCE1,I_IFG-ACCE1,,,Centrica Energy Limited,I,true,ACC INTERCON,ACCORD,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ALEU1,I_IFG-ALEU1,,,Alphataraxia Europium BV,I,true,ATX_FRANCE_GEN,ATX,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ALIP1,I_IFG-ALIP1,,,Energetick ApS,I,true,Flow into UK,ALPSNRG,0.000,100.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ARON1,I_IFG-ARON1,,,J.Aron & Company,I,true,IFG-ARON1,JARON,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-AROS1,I_IFG-AROS1,,,Arosource ApS,I,true,AROS Flow INTO UK,AROSOURC,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ATLS1,I_IFG-ATLS1,,,Atlas Energy DAC,I,true,Atlas FRIFA1-GB,AED75443,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-BAYW1,I_IFG-BAYW1,,,Baywa r.e. Energy Trading GmbH,I,true,Flow into UK over IFA1,B9R3T560,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-BDEN1,I_IFG-BDEN1,,,BD Energy A/S,I,true,BDE INTO UK,BDENERGY,0.000,720.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-BKWE1,I_IFG-BKWE1,,,BKW Energie AG,I,true,IFG-BKWE1,BKW,0.000,1500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-BNPS1,I_IFG-BNPS1,,,BNP Paribas,I,true,BNP Paribas UK Import,BNPP,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-BPGE1,I_IFG-BPGE1,,,BP Gas Marketing Limited,I,true,I_IFG-BPGE1,BPGAS,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CACM1,I_IFG-CACM1,,,C A Commodities A/S,I,true,IFA1 Flow into UK,CACOMAS,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CBST1,I_IFG-CBST1,,,Cobblestone Energy,I,true,Cobblestone Energy Ltd,CBBLESTN,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CCME1,I_IFG-CCME1,,,Castleton Commodities Europe,I,true,CCME INTO UK,CASTLEEU,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CETL1,I_IFG-CETL1,,,Conrad Energy (Trading) Ltd,I,true,CONRAD INTO UK,CONRAD,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CEZC1,I_IFG-CEZC1,,,CEZ A.S,I,true,IFA Import,45274649,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CFPE1,I_IFG-CFPE1,,,CFP Commodities Limited,I,true,I_IFG-CFPE1,CFPC1,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CGML1,I_IFG-CGML1,,,Citigroup Global Markets Ltd,I,true,CGMLGEN,CGML2007,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CNGS1,I_IFG-CNGS1,,,Cenergise Limited,I,true,CNGS_G_IFA,CEGISE,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CNRE1,I_IFG-CNRE1,,,Compagnie Nationale du Rhone,I,true,I_IFG-CNRE1,CNRP,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-COMM1,I_IFG-COMM1,,,COMCOM Trading d.o.o,I,true,I_IFG-COMM1,COMCOM,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CONS1,I_IFG-CONS1,,,Constellation Generation LTD,I,true,Constellation France Prod,EXGENLIM,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-CONV1,I_IFG-CONV1,,,Convex Energy GmbH,I,true,IFG-CONV1,GEAG,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-COPN1,I_IFG-COPN1,,,Copenhagen Energy Trading A/S,I,true,CET_IFA,CET1234,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-DARE1,I_IFG-DARE1,,,Dare Power Ltd,I,true,I_IFG-DARE1,DARE,0.000,4000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-DMCC1,I_IFG-DMCC1,,,Cobblestone Energy DMCC,I,true,Cobblestone Energy DMCC,OLDKENT,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-DNGN1,I_IFG-DNGN1,,,Orsted Salg & Service A/S,I,true,IFG-DNGN1,DEEM1000,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-DSKC1,I_IFG-DSKC1,,,Danske Commodities A/S,I,true,DANSKEGE,DANSKE,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-DUEN1,I_IFG-DUEN1,,,Duferco Energia S.p.A.,I,true,IFA_FR-UK,DUCEX123,0.000,200.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-DUFE1,I_IFG-DUFE1,,,DXT Commodities SA,I,true,DUFENERGY FR - UK,DUFENERG,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-DVAL1,I_IFG-DVAL1,,,DVALIN ApS,I,true,I_IFG-DVAL1,DVALIN,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ECCA1,I_IFG-ECCA1,,,ECC AG,I,true,ECC-XB-PRODUCTION,ECC,0.000,3000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EDFT1,I_IFG-EDFT1,,,EDF TRADING LIMITED,I,true,EDFTG,EDFT,0.000,4000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EDMK1,I_IFG-EDMK1,,,Energi Danmark A/S,I,true,Energidk_G,ENERGIDK,0.000,3000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EGLE1,I_IFG-EGLE1,,,Axpo Solutions AG,I,true,EGL Production,EGL,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ELEE1,I_IFG-ELEE1,,,Electrabel SA,I,true,IELECBEL,ELECBEL,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ELTR1,I_IFG-ELTR1,,,ElectroRoute Energy Trading,I,true,EETL IFA FRGB BMU,ELECTRO,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENBW1,I_IFG-ENBW1,,,EnBW Energie Ba-Wu AG,I,true,I_IFG-ENBW1,ENBWNPT,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENEL1,I_IFG-ENEL1,,,Enel Global Trading S.P.A,I,true,EnelTradeIFA,ENELTRAD,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENET1,I_IFG-ENET1,,,Eneco Energy Trade,I,true,I_IFG-ENET1,ENECOUK,0.000,50.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENKI1,I_IFG-ENKI1,,,ENKI TRADING S.R.O.,I,true,NANOTRAD Gen,NANOTRD,0.000,500.000,P,0.0157520,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENSC1,I_IFG-ENSC1,,,EnSCo Energy Services Company,I,true,Flow into UK,ENSCOAG,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENSP1,I_IFG-ENSP1,,,enspired GmbH,I,true,IF-ENSP-FROM-UK,ENSPIRED,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENTC1,I_IFG-ENTC1,,,Energetech Europe BV,I,true,ENTC1 to UK,ENERGETE,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ENVM1,I_IFG-ENVM1,,,Energya VM Gestion De Energia,I,true,ENERVMGEN,ENERVM,0.000,2000.000,P,0.0221547,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EOET1,I_IFG-EOET1,,,Uniper Global Commodities SE,I,true,IFG-EOET1,EONETRAD,0.000,510.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EPCO1,I_IFG-EPCO1,,,EP COMMODITIES A.S,I,true,EPCAS_FRANCE_GEN,EPCAS,0.000,300.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-ERVA1,I_IFG-ERVA1,,,Erova Energy Limited,I,true,EROVA_G_IFA,EROVAIRL,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EWII1,I_IFG-EWII1,,,EWII Energi A/S,I,true,EWII-IFA1-TO-UK,EWII6000,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EXXO1,I_IFG-EXXO1,,,EXXONMOBIL GAS MARKETING,I,true,EXXON INTO UK,EM123,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EZCO1,I_IFG-EZCO1,,,ENZEE Commodities A/S,I,true,Flow into UK,ENZEE,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-EZPD1,I_IFG-EZPD1,,,Ezpada AG,I,true,Ezpada Into UK,11XEZPAG,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-FLEX1,I_IFG-FLEX1,,,CFP FlexPower GmbH,I,true,I_IFG-FLEX1,FLXPWR,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-FPCD1,I_IFG-FPCD1,,,Freepoint Commodities Europe,I,true,IFG-FPCD1,FREEPNT,0.000,150.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-GASE1,I_IFG-GASE1,,,ENGIE GLOBAL MARKETS,I,true,IFA_P,GASELYS,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-GAZP1,I_IFG-GAZP1,,,SEFE Marketing & Trading LTD,I,true,GAZPROMG,GAZPROM,0.000,3000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-GDFE1,I_IFG-GDFE1,,,ENGIE Power Limited,I,true,GDFI,RWETDL,0.000,200.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-GENI1,I_IFG-GENI1,,,"GEN-I, d.o.o.",I,true,Into UK,GENI,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-GLEN1,I_IFG-GLEN1,,,Glencore Energy UK Ltd,I,true,Flow into UK,GENUK,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-GRMC1,I_IFG-GRMC1,,,A/S Global Risk Management Ltd,I,true,Flows into the  UK,GRMC,0.000,1000.000,P,0.0084878,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-GRMT1,I_IFG-GRMT1,,,A/S Global Risk Management Ltd,I,true,GRM,GLOBAL,0.000,500.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-HART1,I_IFG-HART1,,,HAPPGCO,I,true,Flow into UK,HEPGCO,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-HELI1,I_IFG-HELI1,,,Helios Power Trading A/S,I,true,HELIOS FRANCE GEN,HELIOS,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-IBES1,I_IFG-IBES1,,,Iberdrola Energia Espana S.AU.,I,true,IFG_FRANCE_GEN,IBEGENES,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-IDCT1,I_IFG-IDCT1,,,Inductive Energy A/S,I,true,Induct_IFA1UK,INDUCTIV,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-INCM1,I_IFG-INCM1,,,IN COMMODITIES A/S,I,true,IFAINCOMASP,INCOMAS,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-KCST1,I_IFG-KCST1,,,KOCH SUPPLY & TRADING SARL,I,true,IFA_GEN,KSARL,0.000,2000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
IFG-LTFD1,I_IFG-LTFD1,,,LIGHTFIELD LTD,I,true,LIGHTFLD_IFA_INTO_UK,LIGHTFLD,0.000,1000.000,P,0.0120522,0.000,0.000,0.000,0.000,false,false,,,FRANCE
